smiles,pIC50
COc1cc2nc(N1CCC(N)CC1)nc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,7.803
c1cnc(Nc2cc(c1ccoc1)ccc2)nc1N1CCNCC1,
c1cnc(Nc2ccc(NCC)cc2)nc1N1CCOCC1,5.779
COc1cc2nc(N1CCOCC1)nc(Nc3cccc(C#N)c3)c2cc1OC,6.408
c1cnc(Nc2ccc(F)cc2)nc1N1CCCCC1C,8.388
c1cc(Nc2ccc(NC(=O)C)cc2)ncc1N1CCC(O)CC1,
c1ccnc(Nc2ccc(CN)cc2)c1NC1CC1,6.862
COc1cc2nc(N1CCOC1)nc(Nc3cccc(F)c3)c2cc1OC,6.774
c1ccc2nc(N1CCCC1)nc(Nc3ccc(NC(=O)C)cc3)c2c1,6.187
COc1cc2nc(NCCC)nc(Nc3ccc(C(F)(F)F)cc3)c2cc1OC,6.232
c1cc(Cl)c2[nH]c(-c3ccnc(N1CCNCC1)n3)nc2c1,6.443
c1cnc(Nc2ccc(C)cc2)nc1NC1CCNCC1,7.189
c1cnc(Nc2ccc(NCC)cc2)nc1N1CCC(F)CC1,7.171
c1cnc(Nc2ccc3[nH]ncc3c2)nc1N1CC(C)CC1,8.331
c1cnc(Nc2ccc(C(F)(F)F)cc2)nc1NC,6.894
c1nc(Nc2ccc(NC(=O)C)cc2)nc(n1)N1CCCC(O)C1,
COc1cc2nc(NC)nc(Nc3ccc(Br)cc3)c2cc1OC,5.978
c1ccc2nc(N1CC(O)CC1)nc(Nc3cccc(C(F)(F)F)c3)c2c1,6.938
c1ccc2nc(NC)nc(Nc3ccc(C(F)(F)F)cc3)c2c1,
c1nc(Nc2cccc(CN)c2)nc(n1)N1CCC(F)CC1,7.478
c1cnc(Nc2ccc(C(C)C)cc2)nc1N1CCCCC1C,7.851
c1cnc(Nc2cccnc2)nc1N1CCOCC1,7.274
COc1cc2nc(N1CCCCC1)nc(Nc3ccc(C1CCC1)cc3)c2cc1OC,6.964
COc1cc2nc(N(C)CC)nc(Nc3cccc(C(=O)NC)c3)c2cc1OC,7.311
c1cnc(Nc2ccc(CCC)cc2)nc1N1CCC(F)CC1,8.796
c1ccc2nc(N1CCCC(O)C1)nc(Nc3ccc(OC)cc3)c2c1,7.663
c1cnc(Nc2ccc(C(=O)O)cc2)nc1N1CCC(F)CC1,6.337
c1ccc2nc(NC1CC1)nc(Nc3ccc(C#N)cc3)c2c1,8.075
c1ccnc(Nc2cccc(F)c2)c1N1CCN(CC)CC1,6.892
c1cc(C(F)(F)F)c2[nH]c(-c3ccnc(NC1CCC1)n3)nc2c1,
c1ccc2nc(NCCC)nc(Nc3cccc(Br)c3)c2c1,7.262
c1ccnc(Nc2cccc(F)c2)c1NC,
c1ccc2nc(N1CCOCC1)nc(Nc3cccc(N(C)C)c3)c2c1,7.143
c1cnc(Nc2cc(CN)ccc2)nc1N1CCN(CC)CC1,7.2
COc1cc2nc(N1CCN(C)CC1)nc(Nc3cccc(C(C)C)c3)c2cc1OC,7.094
c1ccnc(Nc2ccc(C#N)cc2)c1NCCC,
c1cnc(Nc2cc(Cl)ccc2)nc1N1CCN(C(=O)C)CC1,7.197
c1cnc(Nc2ccc(c1ccsc1)cc2)nc1N1CCOCC1,7.444
c1nc(Nc2cccc(Cl)c2)nc(n1)N1CCCC(O)C1,8.545
c1ccnc(Nc2ccc(CCC)cc2)c1N1CCC(O)CC1,6.354
c1ccc2nc(NCCC)nc(Nc3cccc(NC(=O)C)c3)c2c1,7.67
c1cnc(Nc2cc(OCCC)ccc2)nc1N(CC)CC,6.977
c1cnc(Nc2cccc(CN)c2)nc1N1CCOCC1,8.299
COc1cc2nc(N1CC(C)CC1)nc(Nc3cccc(N(C)C)c3)c2cc1OC,7.423
c1cnc(Nc2cccc(F)c2)nc1N1CCNCC1,5.887
c1cnc(Nc2cc(NCC)ccc2)nc1N1CCN(CC)CC1,7.931
c1ccc2nc(N1CCNCC1)nc(Nc3cccc(C(C)C)c3)c2c1,8.345
c1cnc(Nc2cccc3[nH]ncc23)nc1NCC,7.507
c1ccc2nc(N1CC(C)CC1)nc(Nc3cccc(C(=O)N)c3)c2c1,5.708
c1cnc(Nc2cc(OCC)ccc2)nc1N1CCC(N)CC1,6.246
c1ccc2nc(NC1CC1)nc(Nc3ccc(CCC)cc3)c2c1,8.779
c1nc(Nc2ccc(Br)cc2)nc(n1)N1CCC(N)CC1,7.627
COc1cc2nc(N1CC(C)CC1)nc(Nc3ccc(N(C)C)cc3)c2cc1OC,6.557
COc1cc2nc(N1CC(C)CC1)nc(Nc3cccc(CN)c3)c2cc1OC,7.553
c1cc(Nc2ccc(C(=O)N)cc2)ncc1N1CC(O)CC1,7.886
c1cnc(Nc2cc(OCCF)ccc2)nc1NCC1CC1,7.311
c1cc(Nc2ccc(OC(F)(F)F)cc2)ncc1N1CCCCC1,6.063
COc1cc2nc(N1CCC(O)CC1)nc(Nc3cccc(CN)c3)c2cc1OC,8.701
c1cnc(Nc2cc(C(C)(C)C)ccc2)nc1N1CCOCC1,6.745
c1ccc2nc(N1CCN(C)CC1)nc(Nc3cccc(OCC)c3)c2c1,6.611
c1cnc(Nc2cc(NS(=O)(=O)C)ccc2)nc1N(C)CC,
COc1cc2nc(N1CC(C)CC1)nc(Nc3ccc(F)cc3)c2cc1OC,7.561
c1cnc(Nc2cccc(C#N)c2)nc1N1CCN(C)CC1,6.104
COc1cc2nc(N1CC(C)CC1)nc(Nc3cccc(C1CC1)c3)c2cc1OC,6.715
c1cnc(Nc2cccc(C(C)C)c2)nc1NC,7.669
COc1cc2nc(N1CCC(N)CC1)nc(Nc3ccc(C1CC1)cc3)c2cc1OC,6.62
c1ccc2nc(N1CCCC(O)C1)nc(Nc3cccc(NC(=O)C)c3)c2c1,7.006
c1ccc2nc(NC1CC1)nc(Nc3cccc(Cl)c3)c2c1,7.461
c1nc(Nc2ccc(OC)cc2)nc(n1)N(C)CC,8.583
c1cnc(Nc2ccc(OCCC)cc2)nc1NC1CC1,8.464
c1cnc2cc(Nc3cccc(NC(=O)C)c3)cn2c1,5.576
c1ccnc(Nc2cccc(CC)c2)c1N1CCN(C)CC1,7.779
COc1cc2nc(N1CCCCC1)nc(Nc3cccc(C#N)c3)c2cc1OC,7.351
c1cnc(Nc2ccc(C(F)(F)F)cc2)nc1N1CCN(C)CC1,8.164
c1cc(Nc2ccc(OCC)cc2)ncc1N1CC(O)CC1,7.509
COc1cc2nc(NC)nc(Nc3cccc(C#N)c3)c2cc1OC,6.817
c1ccc2nc(N1CCCC(O)C1)nc(Nc3cccc(Cl)c3)c2c1,8.516
c1cnc(Nc2cc(C1CC1)ccc2)nc1NCC,7.531
c1nc(Nc2cccc(C(=O)N)c2)nc(n1)N1CCN(C)CC1,
c1cnc(Nc2ccc(NS(=O)(=O)C)cc2)nc1N1CC(O)CC1,8.607
COc1cc2nc(N1CC(C)CC1)nc(Nc3cccc(Br)c3)c2cc1OC,7.493
c1nc(Nc2ccc(C1CCC1)cc2)nc(n1)N1CCCC(O)C1,6.703
c1nc(Nc2cccc(CC)c2)nc(n1)NCCC,7.456
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1NC1CC1,7.516
c1nc(Nc2ccc(C#N)cc2)nc(n1)NC1CCNCC1,8.054
COc1cc2nc(N1CCC(O)CC1)nc(Nc3ccc(C(C)C)cc3)c2cc1OC,7.65
c1cnc(Nc2cc(NS(=O)(=O)C)ccc2)nc1N1CCC(O)CC1,
c1cc(Nc2ccc(Cl)cc2)ncc1N1CCNCC1,7.53
c1cc(Nc2ccc(C#N)cc2)ncc1N1CCN(C)CC1,8.923
c1cnc(Nc2cccc(S(=O)(=O)C)c2)nc1N1CC(O)CC1,7.438
c1cnc(Nc2cc(C(C)(C)C)ccc2)nc1N1CCC(O)CC1,
COc1cc2nc(N1CCC(F)CC1)nc(Nc3ccc(OCC)cc3)c2cc1OC,6.12
c1nc(Nc2cccc(OC)c2)nc(n1)NC1CC1,6.745
c1ccc2nc(N1CCCCC1)nc(Nc3ccc(Br)cc3)c2c1,6.152
c1cnc(Nc2ccc(F)cc2)nc1N1CCCCC1,8.003
COc1cc2nc(N1CCOCC1)nc(Nc3cccc(C1CCC1)c3)c2cc1OC,7.971
c1cnc(Nc2ccc(C(=O)N)cc2)nc1N1CCCCC1,
c1ccc2nc(N1CC(C)CC1)nc(Nc3cccc(C(=O)NC)c3)c2c1,8.239
c1cc(Nc2ccc(F)cc2)ncc1N1CC(C)CC1,8.198
COc1cc2nc(N1CCN(CC)CC1)nc(Nc3cccc(Br)c3)c2cc1OC,7.231
c1cnc(Nc2cc(OC)ccc2)nc1N1CCC(O)CC1,6.474
c1ccc2nc(N1CC(C)CC1)nc(Nc3ccc(CCC)cc3)c2c1,6.753
c1ccc2[nH]c(Nc3ccnc(N1CCNCC1)n3)nc2c1,6.189
c1cnc(Nc2cc(C(F)(F)F)ccc2)nc1N1CCC(O)CC1,8.744
c1cc(Nc2ccc(Cl)cc2)ncc1N1CCN(C)CC1,7.023
c1cnc(Nc2ccc(C(=O)NCC)cc2)nc1N1CCC(OC)CC1,8.317
c1ccnc(Nc2cccc(NC(=O)C)c2)c1N1CCN(C)CC1,7.118
COc1cc2nc(N1CCOC1)nc(Nc3cccc(S(=O)(=O)C)c3)c2cc1OC,5.808
c1ccc2nc(N1CCN(C)CC1)nc(Nc3cccc(N(C)C)c3)c2c1,6.706
c1cnc(Nc2cc(SC)ccc2)nc1NCCC,5.822
c1cnc(Nc2ccc(NC(=O)C)cc2)nc1N1CCCCC1,7.036
c1ccc2nc(N1CCCCC1)nc(Nc3ccc(OC)cc3)c2c1,7.093
c1ccnc(Nc2cccc(CCC)c2)c1N1CCOCC1,8.497
c1nc(Nc2cccc(NC(=O)C)c2)nc(n1)N1CCNCC1,7.49
c1cc(Nc2ccc(C#N)cc2)ncc1NC1CCNCC1,
c1cnc2cc(Nc3cccc(OC(F)(F)F)c3)cn2c1,8.51
c1ccnc(Nc2ccc(OC)cc2)c1N1CCCC1,6.894
c1nc(Nc2cccc(C)c2)nc(n1)N1CCOCC1,7.335
c1cnc(Nc2cc(OCCF)ccc2)nc1N1CCCCC1C,7.766
c1ccc2nc(N1CCC(N)CC1)nc(Nc3cccc(C(=O)N)c3)c2c1,7.198
c1cnc(Nc2cccc(Cl)c2)nc1N1CCN(C)CC1,9.049
c1cnc(Nc2cccc3[nH]ncc23)nc1N1CCNCC1,6.813
c1cnc(Nc2ccc(Cl)cc2)nc1N1CCN(C(=O)C)CC1,
c1cc(Nc2ccc(C(=O)NC)cc2)ncc1N1CCCC(O)C1,7.401
c1ccnc(Nc2ccc(C(=O)NC)cc2)c1N1CCC(O)CC1,7.385
COc1cc2nc(N1CCNCC1)nc(Nc3ccc(OC)cc3)c2cc1OC,7.158
c1cnc(Nc2cc(S(=O)(=O)C)ccc2)nc1NCC(C)C,7.278
COc1cc2nc(N1CCCC1)nc(Nc3cccc(C1CC1)c3)c2cc1OC,8.639
c1cnc(Nc2ccc(S(=O)(=O)C)cc2)nc1N1CCC(N)CC1,
c1ccc2nc(N1CCCC(O)C1)nc(Nc3ccc(CN)cc3)c2c1,
c1cnc(Nc2cc(Br)ccc2)nc1N1CCCC1C,
c1cc(OC)c2[nH]c(-c3ccnc(N1CCN(C(=O)C)CC1)n3)nc2c1,7.553
c1cc(Nc2ccc(S(=O)(=O)C)cc2)ncc1N1CCN(CC)CC1,6.987
c1ccc2nc(N1CCN(CC)CC1)nc(Nc3cccc(OC(F)(F)F)c3)c2c1,7.301
c1ccc2nc(NC1CCNCC1)nc(Nc3cccc(OC(F)(F)F)c3)c2c1,6.458
c1cc(Nc2ccc(CC)cc2)ncc1N1CCOCC1,6.903
c1ccc2nc(N1CC(C)CC1)nc(Nc3cccc(C)c3)c2c1,6.875
c1nc(Nc2ccc(OC)cc2)nc(n1)N1CCOC1,
c1nc(Nc2ccc(S(=O)(=O)C)cc2)nc(n1)N1CCC(N)CC1,6.796
COc1cc2nc(N1CCN(CC)CC1)nc(Nc3ccc(C(C)C)cc3)c2cc1OC,6.543
COc1cc2nc(N1CCOC1)nc(Nc3cccc(N(C)C)c3)c2cc1OC,6.879
c1cnc(Nc2cccc3[nH]ncc23)nc1NCCC,5.74
c1ccc2nc(N1CCC(O)CC1)nc(Nc3cccc(C(=O)NC)c3)c2c1,8.233
c1nc(Nc2ccc(OC(F)(F)F)cc2)nc(n1)N(C)CC,7.514
c1ccc2nc(NCCC)nc(Nc3ccc(Cl)cc3)c2c1,8.463
COc1cc2nc(NCC)nc(Nc3ccc(OC(F)(F)F)cc3)c2cc1OC,7.749
c1nc(Nc2cccc(OCC)c2)nc(n1)NC,
c1ccnc(Nc2ccc(C(=O)NC)cc2)c1N1CCCCC1,7.904
c1cnc(Nc2ccc(CC)cc2)nc1N1CCN(CC)CC1,7.415
c1cnc(Nc2ccc3[nH]ncc3c2)nc1NCCC,7.471
c1cnc(Nc2ccc(N(C)C)cc2)nc1N1CCN(C)CC1,8.148
c1cnc(Nc2ccc(CC)cc2)nc1N1CC(F)(F)C1,7.803
c1nc(Nc2cccc(Cl)c2)nc(n1)NCC(C)C,7.437
c1cc(Nc2ccc(CC)cc2)ncc1N1CCN(CC)CC1,8.158
c1cnc(Nc2cc(OC(C)C)ccc2)nc1N1CCCC(O)C1,7.138
c1ccc2nc(N1CCCC1)nc(Nc3ccc(C#N)cc3)c2c1,
c1ccnc(Nc2ccc(OC)cc2)c1N1CC(C)CC1,7.696
c1cnc(Nc2cc(OCCC)ccc2)nc1N1CC(F)(F)C1,6.609
c1cc(Nc2ccc(C1CCC1)cc2)ncc1NCC,6.298
c1cnc2cc(Nc3cccc(SC)c3)cn2c1,6.832
c1nc(Nc2ccc(Br)cc2)nc(n1)NC,5.478
c1cnc(Nc2cc(N(C)C)ccc2)nc1N1CCC(N)CC1,7.527
c1cnc(Nc2ccc(C(=O)O)cc2)nc1NC1CCC1,7.331
c1nc(Nc2ccc(CN)cc2)nc(n1)NC1CC1,6.353
c1cnc(Nc2ccc(CC)cc2)nc1NC,7.883
c1ccnc(Nc2cccc(C1CCC1)c2)c1NCC(C)C,7.247
COc1cc2nc(NCC)nc(Nc3ccc(OC)cc3)c2cc1OC,7.559
c1ccnc(Nc2ccc(C)cc2)c1N1CCC(F)CC1,7.134
c1cc(F)c2[nH]c(-c3ccnc(N(C)CC)n3)nc2c1,8.338
c1ccc2[nH]c(-c3ccnc(N1CCCCC1C)n3)nc2c1,6.312
c1cnc(Nc2ccc(C(=O)NC)cc2)nc1N1CC(C)CC1,7.896
c1nc(Nc2ccc(CC)cc2)nc(n1)N1CCOCC1,
c1ccnc(Nc2cccc(C(=O)NC)c2)c1N1CCNCC1,5.191
c1cnc(Nc2cccc(S(=O)(=O)C)c2)nc1N1CCCCC1,7.934
c1cnc(Nc2cccc(NC(=O)C)c2)nc1NC,8.4
c1ccc2nc(NCC)nc(Nc3cccc(N(C)C)c3)c2c1,
c1cnc(Nc2cccc(C(F)(F)F)c2)nc1N1CCCCC1,6.4
c1ccc2nc(N1CCNCC1)nc(Nc3cccc(F)c3)c2c1,6.56
c1cnc(Nc2ccc(C1CCC1)cc2)nc1NC1CCNCC1,6.561
c1cc(Nc2ccc(OC)cc2)ncc1N1CCNCC1,6.814
c1cnc(Nc2ccc3[nH]nc(C)c3c2)nc1N1CCCC1C,7.523
c1nc(Nc2cccc(CN)c2)nc(n1)N(C)CC,8.398
c1cnc(Nc2ccc(Br)cc2)nc1N1CCC(F)CC1,6.626
c1ccnc(Nc2ccc(CC)cc2)c1N1CCCC(O)C1,8.618
c1nc(Nc2cccc(CCC)c2)nc(n1)N1CCCC(O)C1,7.475
c1cnc(Nc2ccc(C(=O)O)cc2)nc1N1CCC(N)CC1,8.096
COc1cc2nc(N1CCOCC1)nc(Nc3ccc(F)cc3)c2cc1OC,6.223
c1cc(Nc2ccc(NC(=O)C)cc2)ncc1N1CCN(C)CC1,6.393
c1nc(Nc2cccc(C1CC1)c2)nc(n1)NC1CC1,7.21
c1cnc(Nc2cc(CN)ccc2)nc1NCC(C)C,
c1cc(Nc2ccc(C#N)cc2)ncc1N1CCN(CC)CC1,6.827
c1ccc2nc(NCC(C)C)nc(Nc3cccc(OCC)c3)c2c1,6.338
c1ccc2nc(N1CCC(O)CC1)nc(Nc3ccc(CN)cc3)c2c1,
COc1cc2nc(N1CCN(CC)CC1)nc(Nc3ccc(C(=O)NC)cc3)c2cc1OC,8.377
c1cnc(Nc2cc(OC(F)(F)F)ccc2)nc1NC1CC1,5.89
c1ccnc(Nc2cccc(C1CC1)c2)c1N1CCC(N)CC1,8.087
c1nc(Nc2cccc(C(C)C)c2)nc(n1)N1CC(O)CC1,
c1c(F)cc2[nH]c(-c3ccnc(N1CCOCC1)n3)nc2c1,7.217
c1nc(Nc2cccc(F)c2)nc(n1)NC,6.134
c1cnc(Nc2ccc(C1CC1)cc2)nc1NC1CCC1,7.377
c1ccc2nc(N1CCNCC1)nc(Nc3cccc(CCC)c3)c2c1,7.913
c1ccc2nc(N1CCOC1)nc(Nc3cccc(NC(=O)C)c3)c2c1,6.651
COc1cc2nc(NCC)nc(Nc3cccc(C1CC1)c3)c2cc1OC,7.825
COc1cc2nc(N1CCC(N)CC1)nc(Nc3cccc(C1CC1)c3)c2cc1OC,7.319
c1cnc(Nc2cc(C(C)(C)C)ccc2)nc1NC,6.758
c1ccnc(Nc2cccc(OC)c2)c1N1CC(O)CC1,
c1cnc(Nc2ccc(Br)cc2)nc1N1CCOCC1,6.59
c1ccnc(Nc2ccc(Cl)cc2)c1N1CCCC1,6.044
c1cc(Nc2ccc(CCC)cc2)ncc1N1CC(C)CC1,7.938
c1ccc2nc(N1CCC(N)CC1)nc(Nc3cccc(OCC)c3)c2c1,7.096
c1c(C)cc2[nH]c(-c3ccnc(N1CCCC1)n3)nc2c1,7.556
c1cc(Nc2ccc(C(=O)N)cc2)ncc1NCC(C)C,6.591
c1cnc(Nc2cccc(CCC)c2)nc1N1CCOCC1,5.847
c1ccc2nc(N1CCOCC1)nc(Nc3cccc(OC)c3)c2c1,8.946
COc1cc2nc(N1CCN(CC)CC1)nc(Nc3ccc(C)cc3)c2cc1OC,7.238
c1cnc(Nc2cc(OC(F)(F)F)ccc2)nc1N1CCN(CC)CC1,7.629
COc1cc2nc(N1CCOC1)nc(Nc3cccc(CN)c3)c2cc1OC,8.259
COc1cc2nc(N1CCN(C)CC1)nc(Nc3ccc(C1CC1)cc3)c2cc1OC,7.735
c1cnc(Nc2cccc(F)c2)nc1N1CCOC1,
c1cnc(Nc2ccc3[nH]ncc3c2)nc1N(CC)CC,6.756
c1cnc(Nc2cc(OCC)ccc2)nc1NCC1CC1,9.173
c1ccc2nc(NCC)nc(Nc3ccc(C(C)C)cc3)c2c1,
COc1cc2nc(N1CCCC(O)C1)nc(Nc3cccc(C1CC1)c3)c2cc1OC,6.142
c1cnc(Nc2ccc(CCC)cc2)nc1N1CCN(C)CC1,7.06
c1cnc(Nc2ccc(C#N)cc2)nc1N1CCOC1,
c1nc(Nc2ccc(C(=O)N)cc2)nc(n1)N1CC(O)CC1,7.6
c1ccc2nc(N1CCCCC1)nc(Nc3cccc(Br)c3)c2c1,7.024
c1nc(Nc2cccc(NC(=O)C)c2)nc(n1)N1CCN(CC)CC1,6.869
c1nc(Nc2cccc(C(F)(F)F)c2)nc(n1)N1CCOCC1,
c1nc(Nc2ccc(C1CCC1)cc2)nc(n1)NCC(C)C,7.981
c1ccc2nc(NCC)nc(Nc3ccc(NC(=O)C)cc3)c2c1,7.215
c1ccc2nc(NCCC)nc(Nc3ccc(C(F)(F)F)cc3)c2c1,8.62
COc1cc2nc(N1CCOC1)nc(Nc3ccc(S(=O)(=O)C)cc3)c2cc1OC,6.723
c1cnc(Nc2cccc3[nH]ncc23)nc1N1CCOCC1,6.484
c1ccc2nc(N1CCC(N)CC1)nc(Nc3ccc(C)cc3)c2c1,7.632
c1cnc(Nc2ccc(C1CC1)cc2)nc1NCCC,8.105
c1nc(Nc2cccc(C(=O)N)c2)nc(n1)NC,
c1nc(Nc2ccc(F)cc2)nc(n1)N(C)CC,8.169
c1nc(Nc2cccc(C(=O)N)c2)nc(n1)NCCC,5.97
c1ccc2[nH]c(-c3ccnc(N1CCCC1)n3)nc2c1,6.714
c1ccc2nc(N1CCCC(O)C1)nc(Nc3cccc(CCC)c3)c2c1,6.384
COc1cc2nc(N1CC(O)CC1)nc(Nc3ccc(OCC)cc3)c2cc1OC,8.335
COc1cc2nc(NC1CC1)nc(Nc3ccc(Br)cc3)c2cc1OC,8.743
c1cnc(Nc2cc(C1CCC1)ccc2)nc1N1CCCC1,7.81
c1cnc(Nc2ccc(OC(C)C)cc2)nc1NC1CC1,
c1cnc(Nc2ccc(c1ccoc1)cc2)nc1N1CCCC1C,7.296
c1nc(Nc2cccc(OCC)c2)nc(n1)N1CCC(N)CC1,6.735
c1cnc(Nc2ccc(c1ccsc1)cc2)nc1NCC1CC1,8.108
c1ccc2nc(N1CCNCC1)nc(Nc3cccc(CC)c3)c2c1,
c1cc(Cl)c2[nH]c(-c3ccnc(NC)n3)nc2c1,
c1cnc(Nc2cc(c1ccoc1)ccc2)nc1N1CCCCC1,7.756
c1cnc(Nc2ccc(OCCC)cc2)nc1N1CCN(CC)CC1,7.77
COc1cc2nc(N1CCN(CC)CC1)nc(Nc3ccc(C(F)(F)F)cc3)c2cc1OC,
c1nc(Nc2ccc(CCC)cc2)nc(n1)NCC,6.237
COc1cc2nc(N1CC(O)CC1)nc(Nc3ccc(C)cc3)c2cc1OC,7.764
c1ccc2nc(NCCC)nc(Nc3cccc(C1CC1)c3)c2c1,8.169
c1cnc(Nc2ccc(C(=O)NCC)cc2)nc1N1CCN(CC)CC1,7.231
c1ccnc(Nc2ccc(N(C)C)cc2)c1N1CCNCC1,7.775
c1cnc2cc(Nc3cccc(NS(=O)(=O)C)c3)cn2c1,7.583
c1cc(Nc2ccc(C(F)(F)F)cc2)ncc1N(C)CC,6.92
c1ccnc(Nc2cccc(N(C)C)c2)c1NCCC,7.551
c1cnc(Nc2ccc(C1CCC1)cc2)nc1NC1CCC1,6.52
c1nc(Nc2cccc(Br)c2)nc(n1)N1CCC(O)CC1,5.272
c1nc(Nc2ccc(C1CCC1)cc2)nc(n1)N1CCOC1,7.254
c1cnc(Nc2cccc(Br)c2)nc1NC1CCNCC1,7.782
c1nc(Nc2ccc(C1CCC1)cc2)nc(n1)N1CCC(F)CC1,
c1cnc(Nc2cccc(CC)c2)nc1NCC,7.259
c1nc(Nc2ccc(OC)cc2)nc(n1)NC1CC1,
c1ccc2nc(NCC(C)C)nc(Nc3ccc(NC(=O)C)cc3)c2c1,7.53
c1cnc(Nc2cccc(CCC)c2)nc1N1CCCCC1,6.474
c1cnc(Nc2cccc(Cl)c2)nc1NC1CCNCC1,7.214
c1nc(Nc2cccc(NC(=O)C)c2)nc(n1)N1CCCC(O)C1,7.972
c1ccc2[nH]c(Nc3ccnc(N1CC(C)CC1)n3)nc2c1,6.646
c1ccc2nc(N1CCNCC1)nc(Nc3cccc(S(=O)(=O)C)c3)c2c1,7.36
c1cnc(Nc2cc(C(=O)N)ccc2)nc1N(CC)CC,
c1cnc(Nc2ccc3[nH]nc(C)c3c2)nc1N1CCN(C(=O)C)CC1,8.034
c1nc(Nc2ccc(CC)cc2)nc(n1)NCCC,8.249
c1cnc(Nc2ccc(OC)cc2)nc1N1CCC(F)CC1,6.282
c1cnc(Nc2ccc(Br)cc2)nc1NC1CC1,6.627
c1ccnc(Nc2cccc(C1CC1)c2)c1N1CC(O)CC1,7.547
c1ccnc(Nc2ccc(C1CC1)cc2)c1N1CCCC1,6.448
O=C(Nc1ccc(Nc2nccc(N3CCN(CCOC)CC3)n2)cc1)c1ccc(Nc2nccc(N3CCN(CCOC)CC3)n2)cc1,8.038
c1ccnc(Nc2cccc(C(=O)N)c2)c1N1CCOC1,8.435
COc1cc2nc(N1CCC(O)CC1)nc(Nc3ccc(NC(=O)C)cc3)c2cc1OC,7.598
c1ccnc(Nc2ccc(NC(=O)C)cc2)c1N1CCCC(O)C1,8.496
c1nc(Nc2cccc(CCC)c2)nc(n1)N1CC(O)CC1,7.105
c1nc(Nc2ccc(OCC)cc2)nc(n1)N1CCN(C)CC1,7.003
c1ccnc(Nc2ccc(S(=O)(=O)C)cc2)c1NCCC,7.399
c1ccc2nc(N1CCC(F)CC1)nc(Nc3ccc(CC)cc3)c2c1,7.693
c1cnc(N2CC3CCCCC3C2)nc1Nc1ccc(F)cc1,6.486
c1cnc(Nc2ccc(C(=O)NCC)cc2)nc1N1CC(C)CC1,6.807
c1nc(Nc2ccc(NC(=O)C)cc2)nc(n1)N(C)CC,8.319
c1ccnc(Nc2ccc(CC)cc2)c1NCC(C)C,8.572
c1ccc2nc(N1CC(C)CC1)nc(Nc3cccc(CCC)c3)c2c1,7.205
c1cc(C(F)(F)F)c2[nH]c(-c3ccnc(N1CC(F)(F)C1)n3)nc2c1,6.64
c1cnc2c(Nc3ccc(SC)cc3)ccn2c1,7.218
c1nc(Nc2cccc(CC)c2)nc(n1)N(C)CC,6.85
c1ccnc(Nc2ccc(C1CC1)cc2)c1N1CCC(O)CC1,8.593
c1cnc(Nc2cc(C(=O)N)ccc2)nc1N1CCCCC1C,7.438
c1cnc(Nc2cc(C(C)C)ccc2)nc1N1CCCC1C,6.834
c1cnc(Nc2ccc(OC)cc2)nc1N1CCOC1,6.398
c1nc(Nc2cccc(Br)c2)nc(n1)NC1CCNCC1,
c1ccnc(Nc2ccc(C(F)(F)F)cc2)c1N1CCN(C)CC1,7.53
c1nc(Nc2ccc(C)cc2)nc(n1)N1CCC(F)CC1,6.998
c1cnc(Nc2cc(C(=O)NCC)ccc2)nc1N1CC(F)(F)C1,6.605
c1ccc2nc(NC)nc(Nc3ccc(C1CCC1)cc3)c2c1,6.756
COc1cc2nc(N1CCCC(O)C1)nc(Nc3ccc(C)cc3)c2cc1OC,7.191
c1ccnc(Nc2ccc(C#N)cc2)c1N1CCC(F)CC1,
COc1cc2nc(NCC(C)C)nc(Nc3cccc(Br)c3)c2cc1OC,9.167
c1nc(Nc2cccc(C1CC1)c2)nc(n1)N1CCNCC1,6.294
COc1cc2nc(N1CC(O)CC1)nc(Nc3cccc(C1CC1)c3)c2cc1OC,6.664
c1ccnc(Nc2cccc(C1CCC1)c2)c1N1CCCC(O)C1,8.232
c1cnc(Nc2ccc(OC(F)(F)F)cc2)nc1N1CCNCC1,
c1ccnc(Nc2cccc(C1CC1)c2)c1N(C)CC,7.298
c1cnc(Nc2ccc(F)cc2)nc1NCCC,7.391
COc1cc2nc(NCCC)nc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,7.536
c1cnc(Nc2cc(C(F)(F)F)ccc2)nc1N1CC(F)(F)C1,6.568
c1ccc2nc(N1CCCC1)nc(Nc3cccc(C(=O)N)c3)c2c1,6.207
c1ccc2nc(N1CC(C)CC1)nc(Nc3cccc(OC)c3)c2c1,7.627
c1ccnc(Nc2ccc(C)cc2)c1N1CCC(O)CC1,8.838
COc1cc2nc(N1CCC(F)CC1)nc(Nc3ccc(F)cc3)c2cc1OC,7.603
c1cnc(Nc2cc(NS(=O)(=O)C)ccc2)nc1N1CCN(CC)CC1,6.897
c1cnc(Nc2ccc(C(C)(C)C)cc2)nc1N1CC(O)CC1,7.648
COc1cc2nc(N1CCC(O)CC1)nc(Nc3ccc(C1CC1)cc3)c2cc1OC,7.115
c1ccnc(Nc2ccc(F)cc2)c1N(C)CC,7.719
c1cnc(Nc2ccc(C(=O)N)cc2)nc1N1CCCCC1C,6.503
c1cnc(Nc2ccc(CCC)cc2)nc1N1CCCC1C,7.589
